,place_name,place_types,presence_likelihood,datetime,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,type_9,type_10,type_11,type_12,type_4_hours,type_1_day,type_7_days
1974,Upper Room Church of God,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.1788236236572266,2010-02-08 16:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1973,ATM,"ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2928158950805664,2010-02-08 16:00:00,ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1972,ATM,"ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2928158950805664,2010-02-08 15:40:00,ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1971,ATM,"ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2928158950805664,2010-02-08 15:20:00,ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,RESTAURANT,CEMETERY,STORE
1970,ATM,"ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,",0.2928158950805664,2010-02-08 15:00:00,ATM,FINANCE,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CHURCH,CEMETERY,STORE
1969,Brice Professional Services,"POINT_OF_INTEREST,ESTABLISHMENT,",0.1216362190246582,2010-02-08 14:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CEMETERY,STORE
1968,Carver Elementary School,"SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.0907672119140625,2010-02-08 14:20:00,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,BEAUTY_SALON,CEMETERY,STORE
1967,Swann Carol,"HEALTH,POINT_OF_INTEREST,ESTABLISHMENT,",0.2916746139526367,2010-02-08 14:00:00,HEALTH,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,BEAUTY_SALON,CEMETERY,STORE
1966,Alliance Judy Ivie Burton Technology Academy High School,"SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.366076774597168,2010-02-08 13:40:00,SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1965,Adoram Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8364373779296875,2010-02-08 13:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1964,The Kindred Center,"POINT_OF_INTEREST,ESTABLISHMENT,",0.1960112953186035,2010-02-08 13:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1963,Rio Palace Motor Inn,"LODGING,POINT_OF_INTEREST,ESTABLISHMENT,",0.2611569595336914,2010-02-08 12:40:00,LODGING,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1962,Rio Palace Motor Inn,"LODGING,POINT_OF_INTEREST,ESTABLISHMENT,",0.2611569595336914,2010-02-08 12:20:00,LODGING,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CAFE,CEMETERY,STORE
1961,Rio Palace Motor Inn,"LODGING,POINT_OF_INTEREST,ESTABLISHMENT,",0.2611569595336914,2010-02-08 12:00:00,LODGING,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,STORE,CEMETERY,STORE
1960,Rio Palace Motor Inn,"LODGING,POINT_OF_INTEREST,ESTABLISHMENT,",0.2611569595336914,2010-02-08 11:40:00,LODGING,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,ROOFING_CONTRACTOR,CEMETERY,STORE
1959,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.2338843154907227,2010-02-08 11:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAR_REPAIR,CEMETERY,STORE
1958,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.6945444488525391,2010-02-08 11:00:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAR_RENTAL,CEMETERY,STORE
1957,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.6945444488525391,2010-02-08 10:40:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAR_RENTAL,CEMETERY,STORE
1956,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.6945444488525391,2010-02-08 10:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,CEMETERY,STORE
1955,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.6945444488525391,2010-02-08 10:00:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,CEMETERY,STORE
1954,Watts Learning Center,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.6270365905761719,2010-02-08 09:40:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,LODGING,STORE
1953,Watts Learning Center,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.6270365905761719,2010-02-08 09:20:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,LODGING,STORE
1952,Watts Learning Center,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.6270365905761719,2010-02-08 09:00:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,LODGING,STORE
1951,Shell,"GAS_STATION,ATM,CONVENIENCE_STORE,FINANCE,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.4025646591186524,2010-02-08 08:40:00,GAS_STATION,ATM,CONVENIENCE_STORE,FINANCE,FOOD,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,PHYSIOTHERAPIST,LODGING,STORE
1950,Watts Learning Center,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.1406095409393311,2010-02-08 08:20:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,PHYSIOTHERAPIST,LODGING,STORE
1949,"louisiana fried chicken, Louisiana Famous Fried Chicken","RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,",0.3881855773925781,2010-02-08 08:00:00,RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,PHYSIOTHERAPIST,LODGING,STORE
1948,"louisiana fried chicken, Louisiana Famous Fried Chicken","RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,",0.3881855773925781,2010-02-08 07:40:00,RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HOSPITAL,LODGING,STORE
1947,CDI Main Street 2,"POINT_OF_INTEREST,ESTABLISHMENT,",0.126100492477417,2010-02-08 07:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HOSPITAL,LODGING,STORE
1946,Las Mariposas Bar,"BAR,POINT_OF_INTEREST,ESTABLISHMENT,",0.354124526977539,2010-02-08 07:00:00,BAR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CAFE,LODGING,STORE
1945,Las Mariposas Bar,"BAR,POINT_OF_INTEREST,ESTABLISHMENT,",0.354124526977539,2010-02-08 06:40:00,BAR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CAFE,LODGING,STORE
1944,Las Mariposas Bar,"BAR,POINT_OF_INTEREST,ESTABLISHMENT,",0.354124526977539,2010-02-08 06:20:00,BAR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1943,Lupitas Banquet Hall,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2951419448852539,2010-02-08 06:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1942,Lupitas Banquet Hall,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2951419448852539,2010-02-08 00:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1941,Watts Learning Center,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.1215554237365723,2010-02-07 23:40:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1940,Bumper Man,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2041689872741699,2010-02-07 22:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1939,Bumper Man,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2041689872741699,2010-02-07 22:00:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,LODGING,LODGING,STORE
1938,Bumper Man,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2041689872741699,2010-02-07 21:40:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,SCHOOL,BICYCLE_STORE,STORE
1937,Bumper Man,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.2041689872741699,2010-02-07 21:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,SCHOOL,BICYCLE_STORE,STORE
1936,CDI Main Street 2,"POINT_OF_INTEREST,ESTABLISHMENT,",0.3758405685424805,2010-02-07 21:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,BICYCLE_STORE,STORE
1935,CDI Main Street 2,"POINT_OF_INTEREST,ESTABLISHMENT,",0.3758405685424805,2010-02-07 20:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,BICYCLE_STORE,STORE
1934,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.287905387878418,2010-02-07 20:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,BICYCLE_STORE,STORE
1933,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.287905387878418,2010-02-07 20:00:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,LODGING,BICYCLE_STORE,STORE
1932,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.287905387878418,2010-02-07 19:40:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,LODGING,BICYCLE_STORE,STORE
1931,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.287905387878418,2010-02-07 19:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CEMETERY,BICYCLE_STORE,STORE
1930,ARCO,"GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.3910488510131836,2010-02-07 19:00:00,GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,BICYCLE_STORE,STORE
1929,ARCO,"GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.3910488510131836,2010-02-07 18:40:00,GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CEMETERY,BICYCLE_STORE,STORE
1928,ARCO,"GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,",0.3910488510131836,2010-02-07 18:20:00,GAS_STATION,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,CEMETERY,BICYCLE_STORE,STORE
1927,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.193564395904541,2010-02-07 18:00:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CEMETERY,BICYCLE_STORE,STORE
1926,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.2636647987365723,2010-02-07 17:40:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,BICYCLE_STORE,STORE
1925,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.2636647987365723,2010-02-07 17:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CEMETERY,BICYCLE_STORE,STORE
1924,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.2636647987365723,2010-02-07 17:00:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,BICYCLE_STORE,STORE
1923,Main Discount,"POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.3078326797485352,2010-02-07 16:40:00,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,BICYCLE_STORE,BICYCLE_STORE,STORE
1922,T-Mobile,"ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.1468465423583984,2010-02-07 16:20:00,ELECTRONICS_STORE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,BICYCLE_STORE,STORE
1921,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 16:00:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,BICYCLE_STORE,STORE
1920,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 15:40:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1919,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 15:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1918,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 15:00:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1917,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 14:40:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1916,St John Miss Baptist Church,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.8515653991699219,2010-02-07 14:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1915,"Iglesia Evangelica ""Gerizim""","POINT_OF_INTEREST,ESTABLISHMENT,",0.2944546699523926,2010-02-07 14:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1914,Ninety-Third Street Elementary School,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.881419906616211,2010-02-07 13:40:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1913,Ninety-Third Street Elementary School,"PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.881419906616211,2010-02-07 13:20:00,PRIMARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1912,palaciosphoto.com,"POINT_OF_INTEREST,ESTABLISHMENT,",0.5278404998779297,2010-02-07 13:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,SHOE_STORE,CAFE,STORE
1911,palaciosphoto.com,"POINT_OF_INTEREST,ESTABLISHMENT,",0.5278404998779297,2010-02-07 12:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,BICYCLE_STORE,CAFE,STORE
1910,palaciosphoto.com,"POINT_OF_INTEREST,ESTABLISHMENT,",0.5278404998779297,2010-02-07 12:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,MEAL_DELIVERY,CAFE,STORE
1909,palaciosphoto.com,"POINT_OF_INTEREST,ESTABLISHMENT,",0.5278404998779297,2010-02-07 12:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,FOOD,CAFE,STORE
1908,Watts Learning Center Middle School,"SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.3519373321533203,2010-02-07 11:40:00,SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,CHURCH,CAFE,STORE
1907,Watts Learning Center Middle School,"SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.3519373321533203,2010-02-07 11:20:00,SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,PARK,CAFE,STORE
1906,Watts Learning Center Middle School,"SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.3519373321533203,2010-02-07 11:00:00,SECONDARY_SCHOOL,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,PARK,CAFE,STORE
1905,Moon BBQ,"RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,",0.1637726783752441,2010-02-07 10:40:00,RESTAURANT,FOOD,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1904,E & D Auto Repair,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.1504732131958008,2010-02-07 10:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1903,Penske Truck Rental,"MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.1863591766357422,2010-02-07 10:00:00,MOVING_COMPANY,STORAGE,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1902,Mother of Sorrows School,"SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.228562183380127,2010-02-07 09:40:00,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1901,Mother of Sorrows School,"SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.228562183380127,2010-02-07 09:20:00,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1900,Mother of Sorrows School,"SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.228562183380127,2010-02-07 09:00:00,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,DENTIST,CAFE,STORE
1899,Mother of Sorrows School,"SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,",0.228562183380127,2010-02-07 08:40:00,SCHOOL,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,ELECTRICIAN,CAFE,STORE
1898,South East Flower Shop,"FLORIST,POINT_OF_INTEREST,STORE,ESTABLISHMENT,",0.1856301498413086,2010-02-07 08:20:00,FLORIST,POINT_OF_INTEREST,STORE,ESTABLISHMENT,0,0,0,0,0,0,0,0,CAFE,CAFE,STORE
1897,New Mt Zion Missionary Baptist,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.6908638000488281,2010-02-07 08:00:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,ELECTRICIAN,CAFE,STORE
1896,New Mt Zion Missionary Baptist,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.6908638000488281,2010-02-07 07:40:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,BEAUTY_SALON,CAFE,STORE
1895,New Mt Zion Missionary Baptist,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.6908638000488281,2010-02-07 07:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,PARK,CAFE,STORE
1894,Broadway City Lights Apts,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2033432769775391,2010-02-07 07:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1893,Broadway City Lights Apts,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2033432769775391,2010-02-07 06:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1892,Broadway City Lights Apts,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2033432769775391,2010-02-07 06:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1891,Broadway City Lights Apts,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2033432769775391,2010-02-07 06:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1890,Broadway City Lights Apts,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2033432769775391,2010-02-07 00:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,ELECTRONICS_STORE,CAFE,STORE
1889,77th Street LAPD Charitable Foundation,"POINT_OF_INTEREST,ESTABLISHMENT,",0.0858897590637207,2010-02-06 23:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1888,Pastor Craig Lowe,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.9425544738769531,2010-02-06 23:20:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1887,Pastor Craig Lowe,"CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,",0.9425544738769531,2010-02-06 23:00:00,CHURCH,PLACE_OF_WORSHIP,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1886,Grupo Gratitud,"NIGHT_CLUB,POINT_OF_INTEREST,ESTABLISHMENT,",0.1361235809326172,2010-02-06 22:40:00,NIGHT_CLUB,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1885,Sopps Auto Service Center,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.213065128326416,2010-02-06 22:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1884,Sopps Auto Service Center,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.213065128326416,2010-02-06 22:00:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1883,Sopps Auto Service Center,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.213065128326416,2010-02-06 21:40:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1882,Sopps Auto Service Center,"CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,",0.213065128326416,2010-02-06 21:20:00,CAR_REPAIR,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1881,Lupitaâs 99c & Up Minimarket Unit#104,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2193707847595215,2010-02-06 21:00:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1880,Lupitaâs 99c & Up Minimarket Unit#104,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2193707847595215,2010-02-06 20:40:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
1879,Lupitaâs 99c & Up Minimarket Unit#104,"POINT_OF_INTEREST,ESTABLISHMENT,",0.2193707847595215,2010-02-06 20:20:00,POINT_OF_INTEREST,ESTABLISHMENT,0,0,0,0,0,0,0,0,0,0,HEALTH,CAFE,STORE
